,PalabraClave,Recomendaciones
545,sounds,"[{'NombreProducto': ""My Lovely Baby 12 Battery Operated Toy Baby Doll w/ Carrying Crib, Outfit, Says 'Mama' and 'Baba', Crying, Laughing Sounds"", 'PrecioProducto': nan}, {'NombreProducto': ""TECHEGE  Toys Fun Learning Playmat Educational Learn'n'Play Animal Sounds Numbers Musical Rhythm Safe Fun for All Ages"", 'PrecioProducto': nan}, {'NombreProducto': 'Piglet Plush Rocker with Wheels, Sounds and Motion', 'PrecioProducto': nan}, {'NombreProducto': 'Toy State Off Road Rumbler Polaris RZR Red Sounds and Driving Action Vehicle', 'PrecioProducto': 21.0}, {'NombreProducto': ""VT Speed Police Nissan 350Z Battery Operated Kid's Bump and Go Toy Car w/ Cool Flashing Lights, Sounds (Colors May Vary)"", 'PrecioProducto': 14.95}]"
546,mount,"[{'NombreProducto': 'White Mountain Puzzles - Painted Cat by Lewis T. Johnson - 1,000 Piece Jigsaw Puzzle', 'PrecioProducto': 23.13}, {'NombreProducto': '[Special forces equipment &amp; Cosplay] it is not cloudy, quiet fan with M04 style gas mask BK large diameter fan mounted on! Survival game (japan import)', 'PrecioProducto': nan}, {'NombreProducto': 'Marilyn Monroe stamps - Marilyn Monroe wrapped up in a duvet - Mint and never mounted sheet with 1 stamp', 'PrecioProducto': 6.71}, {'NombreProducto': 'Kyosho Ultima RB6 12mm Hex Wheel Mounts Lug Nuts Pins UM603B UM752', 'PrecioProducto': nan}, {'NombreProducto': 'Walkera G-2D Brushless Gimbal Mount Support iLook plus Gogro3 Camera FPV Parts Original', 'PrecioProducto': nan}]"
547,farm,"[{'NombreProducto': ""C.R. Gibson 'Barnyard Bash' Farm Animals Picture Dominoes Game for Kids, 28pc"", 'PrecioProducto': nan}, {'NombreProducto': 'Grow In Water Toys Party Favor Set -- 48 Animal Capsule Creatures (Includes Zoo Animals, Sea Animals, Dinosaurs and Farm Animals)', 'PrecioProducto': nan}, {'NombreProducto': 'Smurfs Movie Basic Figure Pack Wave #2 Farmer Smurf And Baker Smurf', 'PrecioProducto': 19.99}, {'NombreProducto': 'Farmall Model H Trctor Silhouette Clock aprox 13&quot; x 8', 'PrecioProducto': nan}, {'NombreProducto': ""C.R. Gibson Emily Green's Down On the Farm Imagination Book"", 'PrecioProducto': nan}]"
548,republic,"[{'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Ronald Reagan Republical Presidential Task Force Medal of Merit', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Blue &amp; Pink Salamander Plush', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Rock Python, Rubber Snake Toy, Gifts for Kids, Educational Toys, 26 inches', 'PrecioProducto': 5.99}, {'NombreProducto': 'Wild Republic Cuddlekins Vibes 12&quot; Pink Polar Bear', 'PrecioProducto': 46.99}]"
549,sky,"[{'NombreProducto': 'Sky Dancers Dream Dancers Doll - Windy on Sky Spinner', 'PrecioProducto': nan}, {'NombreProducto': ' LEGO Anakin Skywalker and Mace Windu (Loose) Star Wars Clone Wars Figures', 'PrecioProducto': 22.88}, {'NombreProducto': 'GYRO Huge Metal Alloy Sky King 3.5CH Remote Control Electric RTF RC Helicopter(COLORS MAY VARY)', 'PrecioProducto': nan}, {'NombreProducto': 'Daron Skymarks Asa/Delta CRJ 700 New Livery Model Kit (1/100 Scale)', 'PrecioProducto': nan}, {'NombreProducto': 'Daron Skymarks US Airways A330-300 New Livery Model Kit (1/200 Scale)', 'PrecioProducto': nan}]"
550,chevy,"[{'NombreProducto': 'Maisto 1:18 Scale 1957 Chevy Corvette Diecast Vehicle (Colors May Vary)', 'PrecioProducto': 29.79}, {'NombreProducto': 'Black 1955 Chevy Stepside Pick-Up Die Cast Collectible Toy Truck by Kinsmart', 'PrecioProducto': nan}, {'NombreProducto': 'Revell 2004 Chevy Corvette Z06 1/25 Scale Model Car Kit', 'PrecioProducto': nan}, {'NombreProducto': 'AMT 1:25 Scale 1969 Chevy Chezooooom Corvair Funny Car Model Kit', 'PrecioProducto': 26.32}, {'NombreProducto': '2 Fast 2 Furious Chevy Camaro 1:43 Scale Die-Cast Vehicle', 'PrecioProducto': 5.24}]"
551,ver,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': '2002 GMC Denali 1:18 Scale Die-Cast Vehicle - Two-Tone Red/Silver', 'PrecioProducto': nan}, {'NombreProducto': 'Jumbo Checker Rug - University Of Alabama', 'PrecioProducto': nan}, {'NombreProducto': 'Famous Cover Series the Mighty Thor 8&quot; Action Figure', 'PrecioProducto': 14.99}, {'NombreProducto': 'HO Beverage Trailer White BLY20647', 'PrecioProducto': nan}]"
552,turtle,"[{'NombreProducto': ""Fisher Price See 'N Say junior Surprise Turtle"", 'PrecioProducto': 16.88}, {'NombreProducto': '1 X 17&quot; Turtle Plush Stuffed Animal Little Backpack', 'PrecioProducto': nan}, {'NombreProducto': 'Taggies Tiny Turtle Toy (Discontinued by Manufacturer)', 'PrecioProducto': nan}, {'NombreProducto': '2013 TEENAGE MUTANT NINJA TURTLES TMNT TURTLES IN TRAINING LEONARDO &amp; DONATELLO AND RAPHAEL &amp; MICHELANGELO 2 PACKS', 'PrecioProducto': nan}, {'NombreProducto': ""Nickelodeon Teenage Mutant Ninja Turtles Donatello's Bo Staff Soft Foam Dojo Weapon"", 'PrecioProducto': nan}]"
553,theme,"[{'NombreProducto': 'Robin Hood Themed Chess Set Chess Set: Option B', 'PrecioProducto': nan}, {'NombreProducto': ' Spin Master Toys Moon Sand Construction Theme Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Penguin Theme Bubble Necklaces 12 pc', 'PrecioProducto': nan}, {'NombreProducto': ""BANDAI AMERICA INC. Naruto Hero's Ascension Theme Deck"", 'PrecioProducto': nan}, {'NombreProducto': 'Diary for Girls Cupcake theme- lights up!', 'PrecioProducto': nan}]"
554,watch,"[{'NombreProducto': 'Watchmen  Nite Owl (Modern) Bust', 'PrecioProducto': 34.95}, {'NombreProducto': 'Kotobukiya Evangelion Watch Project: Eva-W01', 'PrecioProducto': 480.0}, {'NombreProducto': 'Silly Slapz SW-Green Slap Watch Round Large, Green', 'PrecioProducto': 24.99}, {'NombreProducto': 'Fabric Color Swatch and Glasses Cleaning Cloth Autumn with 30 Colors', 'PrecioProducto': nan}, {'NombreProducto': 'YO-KAI WATCH SPECTOR SPECTOR FIGURE SWING DX 02~KIRIN', 'PrecioProducto': nan}]"
555,zombie,"[{'NombreProducto': 'Homer Simpson Bendable Zombie Figure - Treehouse of Horror', 'PrecioProducto': 7.95}, {'NombreProducto': 'Magic: the Gathering - Vulturous Zombie - Commander', 'PrecioProducto': 0.95}, {'NombreProducto': 'Beistle Jointed Zombie Clown, 5-Feet 6-Inch', 'PrecioProducto': 23.07}, {'NombreProducto': 'Q Workshop Zombie Dice Bag Yellow Board Game', 'PrecioProducto': 7.99}, {'NombreProducto': 'Lot 4 Bicycle Playing Cards Zombified, Everyday Zombies, Zombie Deck, and Pocket Calculator', 'PrecioProducto': 10.5}]"
556,flashing,"[{'NombreProducto': '12 Assorted Styles Flashing Blinking Soft Rings', 'PrecioProducto': nan}, {'NombreProducto': 'Invincible Tornado - Remote Control Rc Aerobatic Turbo Twister Stunt Car Truck with Flashing Lights Play Music', 'PrecioProducto': nan}, {'NombreProducto': 'Flashing Spikey Pet Light Sound Massage Bounce Playing Ball', 'PrecioProducto': nan}, {'NombreProducto': '2.5&quot;FLASHING CRYSTAL STAR BALL NECKLACE Case Pack 24', 'PrecioProducto': 22.99}, {'NombreProducto': 'Flashing Panda Furry Flashing LED Feather Bunny Ears, Pink', 'PrecioProducto': 5.98}]"
557,panda,"[{'NombreProducto': 'Cute Cartoon Animal Panda Air Freshener Auto Car Perfume Green', 'PrecioProducto': nan}, {'NombreProducto': 'Mystery House Teen Panda Costume', 'PrecioProducto': 14.99}, {'NombreProducto': 'NO:1 Cute Stealing Coin Panda Money Piggy Bank - Panda', 'PrecioProducto': nan}, {'NombreProducto': 'Bike Spinner - Panda', 'PrecioProducto': nan}, {'NombreProducto': 'Flashing Panda Furry Flashing LED Feather Bunny Ears, Pink', 'PrecioProducto': 5.98}]"
558,sticks,"[{'NombreProducto': 'Life Gear Led Glow Sticks Blue, Green, Red', 'PrecioProducto': nan}, {'NombreProducto': 'Mag-Genius Magnetic Sticks 2016 Edition Extra Large Sticks To Help Stability Building Set Intelligence Construction Toys Over 350 Pieces included + bonus Plastic storage container', 'PrecioProducto': 13.79}, {'NombreProducto': 'Intex Underwater Swimming/ Diving Swimming Pool Toy Play Sticks (15 Pack) 55504', 'PrecioProducto': 19.99}, {'NombreProducto': '4 Inch Premium Red Glow Sticks (25 glow sticks per box)', 'PrecioProducto': 5.71}, {'NombreProducto': '12 Pack of 18 Inch Multi Color Foam Baton LED Light Sticks - Multicolor Color Changing 3 Model Flashing', 'PrecioProducto': 11.02}]"
559,latex,"[{'NombreProducto': 'Solid Color Latex Balloons | Carribbean Blue | Pack of 100 | Party Decor', 'PrecioProducto': 15.73}, {'NombreProducto': 'MAD About MINNIE MOUSE Red Polka Dots Dress Party 10 Mylar + Latex Balloons Set by Lgp', 'PrecioProducto': 9.39}, {'NombreProducto': '100 Count Balloons 10 Inch Thick Latex Kids Boy Girl Children Party Activity Campaign Events Celebrations Promotions Balloons White', 'PrecioProducto': nan}, {'NombreProducto': 'Qualatex Latex Balloons 48957.0 Periwinkle, 11&quot;, Blue', 'PrecioProducto': 15.94}, {'NombreProducto': 'Uber Soccer Thermofusion Match Soccer Ball - Gold/Black - Hand Stitched - Synthetic Leather - Latex Bladder - Size 3/4/5', 'PrecioProducto': 30.0}]"
560,multi,"[{'NombreProducto': 'Popular Playthings, Unisex, Educational Electricity Play Activity Kit for Kids Build Electrical Circuits &amp; More, Multicolor, Ages 8 and Up', 'PrecioProducto': 28.92}, {'NombreProducto': ""Creative Converting 297492 Flag Banner, 10&quot; x 12', Multicolored"", 'PrecioProducto': 9.43}, {'NombreProducto': 'Anagram International Superman Man of Steel Birthday Foil Balloon, Multicolor', 'PrecioProducto': 4.79}, {'NombreProducto': 'Annie 7 In 1 Educational Rechareable Solar E Kit Multi Color', 'PrecioProducto': 35.0}, {'NombreProducto': 'Gold Wing 1/12 Dollhouse Miniature Furniture Multifunctional Wooden Bookshelf Bookcase Cabinet White', 'PrecioProducto': 9.59}]"
561,quality,"[{'NombreProducto': 'Mr Babache Pro Juggling Rings (Small-24cm) + 1x Flames N Games Travel Bag per order. Top Quality Rings For Juggling Ideal For All Ages &amp; Levels of Skill! *PRICE IS PER RING.', 'PrecioProducto': 3.69}, {'NombreProducto': 'DIY 100% GENUINE LEGOS ~TEN (10) POUND Lego Bulk Lot~ Assorted and Random Colors~ Excellent Assortment ~ Clean ~ Perfect to Add to Your Collection ~ HUGE COST SAVINGS ~ QUALITY', 'PrecioProducto': 97.99}, {'NombreProducto': '3 pack Aux cell phone Cable, aux cell phone Cable compatible 7 8 X max plus sound quality and ensure the stability of the transmission.', 'PrecioProducto': nan}, {'NombreProducto': 'Zion Judaica Chanukah Fun Toy Putty in a Dreidel - Perfectly Spinning Dreidel with Quality No Stain No Odor Putty (1)', 'PrecioProducto': 3.99}, {'NombreProducto': 'Cats 20 Different kinds and Colors Best Quality Hard plastic 2&quot; long each', 'PrecioProducto': nan}]"
562,elite,"[{'NombreProducto': '1pc Angelite Large Blue From The Persian Gulf Tumbled Polished Crystal Gemstone', 'PrecioProducto': nan}, {'NombreProducto': 'Modification Shoulder Stock kits for N-Strike Elite Retaliator Color Orange', 'PrecioProducto': 19.99}, {'NombreProducto': 'FERRARI 512 TESTAROSSA ELITE 1:18 SILVER DIECAST MODEL', 'PrecioProducto': nan}, {'NombreProducto': '12&quot; WWII German Elite Officer Camouflage Smock Set #2 Action Figure Accessary Outfit 1:6 Scale (2001)', 'PrecioProducto': nan}, {'NombreProducto': '65 Genesect Sleeves/Deck Protectors (for Pokemon Cards) from Plasma Blast: Elite Trainer Box', 'PrecioProducto': nan}]"
563,playmobil,"[{'NombreProducto': 'Playmobil 1.2.3 Summer Meadow', 'PrecioProducto': 48.48}, {'NombreProducto': 'Playmobil Ranger with Warthog', 'PrecioProducto': 27.99}, {'NombreProducto': 'Playmobil Dragon Knights Castle', 'PrecioProducto': 199.0}, {'NombreProducto': 'PLAYMOBIL&reg; Flame Dragon', 'PrecioProducto': 69.99}, {'NombreProducto': 'PLAYMOBIL&reg; Samurai with Weapon Stand Set', 'PrecioProducto': 8.99}]"
564,pooh,"[{'NombreProducto': 'Winnie the Pooh 8&quot; Pooh As Doctor Plush', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Winnie the Pooh Knows Your Name Bear', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Bumble Bee Pooh 12&quot; Plush Bear', 'PrecioProducto': 36.33}, {'NombreProducto': 'Disney Winnie the Pooh, Eeyore, Paisley Eeyore 12&quot; Plush Soft Doll Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Winnie The Pooh Spiral Autograph Book Blue', 'PrecioProducto': nan}]"
565,spring,"[{'NombreProducto': 'SwimWays Spring Float Pink Wave', 'PrecioProducto': nan}, {'NombreProducto': 'SPRINGBOK &quot;THE CEASELESS SURF&quot; 1000 PC JIGSAW PUZZLE', 'PrecioProducto': nan}, {'NombreProducto': 'Chamberart 500Piece Premium Jigsaw Puzzle &quot;Spring Bouquet&quot; A-5057 By Renoir, Pierre Auguste', 'PrecioProducto': 29.98}, {'NombreProducto': 'Ladybug Wooden Spring Doll 5&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Toy Cubby Colorful Wooden 3 Inch Spring Clothespins - 25 Pcs', 'PrecioProducto': 7.49}]"
566,easy,"[{'NombreProducto': '30 Tricks &amp; Tips with a Stripper Deck DVD, Includes a Bicycle Stripper Deck - Easy Magic Card Tricks', 'PrecioProducto': nan}, {'NombreProducto': 'Easy0 Labyrinth Cube (INSIDE3) Level : 2 out of 12', 'PrecioProducto': 19.9}, {'NombreProducto': 'Melissa &amp; Doug Easy-to-See 3-D Reusable Sticker Pad - Fashions', 'PrecioProducto': 4.99}, {'NombreProducto': 'Easy Model Bf109E 1/JG52 Model Kits', 'PrecioProducto': 18.02}, {'NombreProducto': ""Star Wars Revell Darth Vader's Tie Fighter Easykit Pocket"", 'PrecioProducto': nan}]"
567,fish,"[{'NombreProducto': ' Silly Saver Bank - Fidgety Fish', 'PrecioProducto': nan}, {'NombreProducto': ""Fisher Price See 'N Say junior Surprise Turtle"", 'PrecioProducto': 16.88}, {'NombreProducto': 'Fisher Price Loving Family Grand Dollhouse Babies, Mom, Dad, Twins', 'PrecioProducto': nan}, {'NombreProducto': ' Fisher-Price Imaginext Large Fuzzy Dragon', 'PrecioProducto': 44.99}, {'NombreProducto': 'Fisher-Price Elmo On - The - Go Playset', 'PrecioProducto': nan}]"
568,miniatures,"[{'NombreProducto': 'Dollhouse Miniature Large Picnic Basket by Falcon Miniatures', 'PrecioProducto': nan}, {'NombreProducto': ""The House Of Miniatures - Side Chair / Set Of 2 / Circa Early 1800's - Doll House Furniture #40007"", 'PrecioProducto': 21.99}, {'NombreProducto': 'International Miniatures Dollhouse Miniature Wooden Cuckoo Clock, Brown', 'PrecioProducto': 1.9}, {'NombreProducto': 'Pirate Miniatures: Pirates Girls 1 (5)', 'PrecioProducto': nan}, {'NombreProducto': 'International Miniatures by Classics Dollhouse Miniature Bathroom Scale in Pale Green &amp; White', 'PrecioProducto': 4.99}]"
569,bracelets,"[{'NombreProducto': '100 pc wholesale lot of kids RUBBER BRACELETS with assorted sayings [Toy]', 'PrecioProducto': 21.99}, {'NombreProducto': 'Neon Bracelet Jelly Set Green Lot of 3 Dozen Silicone Bracelets', 'PrecioProducto': nan}, {'NombreProducto': '8&quot; Glow Stick Bracelets Mixed Colors (Tube of 50)', 'PrecioProducto': nan}, {'NombreProducto': ""100 Purple Pop-Out Bracelets Pancreatic, Thyroid, Testicular Cancer, Alzheimer's, Animal Abuse Crohn's Disease, Cystic Fibrosis, Lupus, Fibromyalgia, Domestic Violence"", 'PrecioProducto': 23.95}, {'NombreProducto': '300 8&quot; Glowstick Bracelets ORANGE', 'PrecioProducto': 21.99}]"
570,plane,"[{'NombreProducto': 'Twin Engine Radio Control Airplane', 'PrecioProducto': nan}, {'NombreProducto': 'HQ Airglider Airplane Power-Prop High Performance (Teal /Yellow)', 'PrecioProducto': nan}, {'NombreProducto': 'Great Planes Electrifly E-Spinner 2&quot; with Aluminum Backplate, Transparent Black', 'PrecioProducto': 7.78}, {'NombreProducto': 'Fisher-Price Planet Heroes Mercury Zip Metallic Figure', 'PrecioProducto': 29.9}, {'NombreProducto': 'AZ Importer APE Air Earl Passager Air Plane 30 inch 2CH R-C JET', 'PrecioProducto': nan}]"
571,system,"[{'NombreProducto': 'Hasbro Tonka Mod Machines System Dx9 Baja Vehicle', 'PrecioProducto': nan}, {'NombreProducto': 'Tonka Mod Machines System DX5 ATV', 'PrecioProducto': 26.99}, {'NombreProducto': 'Lego System Rally Racers: Cool Racing Trucks with Free Racing Plate 1821', 'PrecioProducto': 79.99}, {'NombreProducto': 'Bandai Hobby EXP001 System Weapon 001 1/144 - Builders Parts', 'PrecioProducto': 34.99}, {'NombreProducto': 'DJI DT7 R/C Radio System', 'PrecioProducto': nan}]"
572,rider,"[{'NombreProducto': 'Bandai Masked Rider Kamen Rider Fourze Foodroid Series 05 (Completed)', 'PrecioProducto': 16.02}, {'NombreProducto': 'Kamen Rider Wizard Henshin Belt DX White Wizard Driver', 'PrecioProducto': 59.88}, {'NombreProducto': 'Bandai Kamen Rider Ghost GC10 Grimm Damashii and Sanzo Damashii', 'PrecioProducto': 18.81}, {'NombreProducto': 'Bandai Hobby S.H. Figuarts Kamen Rider 1 &quot;Kamen Rider&quot; Action Figure', 'PrecioProducto': 49.99}, {'NombreProducto': 'Schleich Rider with Saddle', 'PrecioProducto': 19.99}]"
573,2012,"[{'NombreProducto': 'England Rugby Union Jack Wenlock 2012 London Olympics British Mascot', 'PrecioProducto': nan}, {'NombreProducto': '2012 Hot Wheels New Models BMW 2002 Orange #21/247', 'PrecioProducto': 27.99}, {'NombreProducto': 'Hasbro Star Wars Speeder Biker with Scout Trooper Toys R Us Exclusive 2012 by Hasbro', 'PrecioProducto': 45.09}, {'NombreProducto': 'T-Pain Microphone Gold Edition 2012', 'PrecioProducto': nan}, {'NombreProducto': 'Greenlight 1:64 Hot Pursuit Series 16 2012 Dodge Charger Albuquerque New Mexico Police', 'PrecioProducto': nan}]"
574,vanguard,"[{'NombreProducto': 'Cardfight Vanguard ENGLISH Trial Deck VGE-TD08 Liberator of the Sanctuary', 'PrecioProducto': 39.95}, {'NombreProducto': 'Cardfight Vanguard Dimensional Brave Kaiser Trial Deck English VGE-TD12', 'PrecioProducto': 21.77}, {'NombreProducto': 'Cardfight!! Vanguard TCG - Blaster Blade Spirit (BT09/S11EN) - Booster Set 9: Clash of the Knights &amp; Dragons', 'PrecioProducto': 46.92}, {'NombreProducto': 'Cardfight!! Vanguard TCG - Fresh Star, Coral (EB06/022EN) - Dazzling Divas', 'PrecioProducto': 0.62}, {'NombreProducto': 'Cardfight!! Vanguard TCG - Planet Idol, Pacifica (PR/0116EN) - Cardfight! Vanguard Promos', 'PrecioProducto': 0.78}]"
575,compatible,"[{'NombreProducto': 'BRICTEK 19012 Gray Roof Tiles and 19015 Gray Baseplates Building Blocks (Compatible with Legos) with Block Remover &amp; 2 Figurines', 'PrecioProducto': nan}, {'NombreProducto': 'Lego-Compatible Fun For Life Organizer Case with Building Plate(Green / Blue)- Fun for Life is Pefect Lego Compatible Storage Case Fits up to Approx 1000 Lego Parts', 'PrecioProducto': 28.77}, {'NombreProducto': ""Space Wars General Grievous' Wheel Bike Compatible with Lego"", 'PrecioProducto': nan}, {'NombreProducto': 'Volta Royal Regalia Saddle Bags Two Main Compartments With Bonus Mesh Pockets  Easily Attaches to Frame  Compatible with Nearly Any Bicycle  Pink, Purple, and Baby Blue', 'PrecioProducto': nan}, {'NombreProducto': '3 pack Aux cell phone Cable, aux cell phone Cable compatible 7 8 X max plus sound quality and ensure the stability of the transmission.', 'PrecioProducto': nan}]"
576,outdoor,"[{'NombreProducto': 'Math Crossing Sign Zone Xing | Indoor/Outdoor | 12&quot; Tall mathematics class teacher student high middle school retire', 'PrecioProducto': 8.99}, {'NombreProducto': 'Crayola 15-Count 4-Ounce Colored Bubble Tray, Outdoor Toys for Kids', 'PrecioProducto': 44.99}, {'NombreProducto': '6 foot Kids Play tunnel, Indoor &amp; Outdoor Pop up Child Crawling Tunnel, by Hide-n-Side', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Minnie Mouse Bubble Fan with Batteries Outdoor Party Play', 'PrecioProducto': nan}, {'NombreProducto': 'Winterworm Kids Playhouse Adventure Play Tent Indoor or Outdoor Tunnel Pool 3 Pieces Set - [No Ball]', 'PrecioProducto': nan}]"
577,phone,"[{'NombreProducto': 'Kidz Bop Microphone Purple', 'PrecioProducto': nan}, {'NombreProducto': 'T-Pain Microphone Gold Edition 2012', 'PrecioProducto': nan}, {'NombreProducto': 'Valentines Day Gift Girls Super Star Dress Up Set with Shimmer Skirt, Pink Feather wrap, Sequin Microphone and Heart Purse', 'PrecioProducto': nan}, {'NombreProducto': 'JA-RU Fun Tech Phone, Green', 'PrecioProducto': nan}, {'NombreProducto': ""Sing Star MP3 Karaoke Children's Kid's Toy Stand Up Microphone Playset w/ Adjustable Height (Colors May Vary)"", 'PrecioProducto': nan}]"
578,park,"[{'NombreProducto': 'Parker Brothers Hugga Bunch Board Game', 'PrecioProducto': nan}, {'NombreProducto': 'KIDWISE Summer Blast Waterpark', 'PrecioProducto': nan}, {'NombreProducto': ' ParkZone Painted Wing w/o Servo PKZ3620 UM P-51', 'PrecioProducto': 14.46}, {'NombreProducto': 'Parker Staunton Chess Set in Burnt Golden Rosewood &amp; Boxwood - 3.75&quot; King', 'PrecioProducto': nan}, {'NombreProducto': 'Ariel the Little Mermaid Sparkle Supershape Foil Mylar Balloon (1ct)', 'PrecioProducto': 11.93}]"
579,guard,"[{'NombreProducto': 'US Coast Guard Utility Boat Wooden Boat Kit by Dumas', 'PrecioProducto': 192.54}, {'NombreProducto': ""LEGO Pharaoh's Quest Golden Staff Guardians 7306"", 'PrecioProducto': 36.95}, {'NombreProducto': 'Cyberman Pandorica Guard Doctor Who Pandorica Action Figure', 'PrecioProducto': nan}, {'NombreProducto': 'Cardfight Vanguard ENGLISH Trial Deck VGE-TD08 Liberator of the Sanctuary', 'PrecioProducto': 39.95}, {'NombreProducto': 'Wiz Kids Marvel Heroclix: Guardians the Galaxy Movie Starter', 'PrecioProducto': nan}]"
580,purse,"[{'NombreProducto': 'Sock Monkey Purse', 'PrecioProducto': nan}, {'NombreProducto': 'Strawberry Shortcake Hasbro Mini Doll in Purse Raspberry Torte Version 3', 'PrecioProducto': nan}, {'NombreProducto': 'Sherpani Uno LE Mini Purse (Black/Pewter, 7 x 5.5 x 1.5-Inch)', 'PrecioProducto': nan}, {'NombreProducto': 'Valentines Day Gift Girls Super Star Dress Up Set with Shimmer Skirt, Pink Feather wrap, Sequin Microphone and Heart Purse', 'PrecioProducto': nan}, {'NombreProducto': 'One Play Pretend Clear Pink Mini Child Size Plastic Purse', 'PrecioProducto': 11.95}]"
581,german,"[{'NombreProducto': 'Tamiya 1/25 German Tiger I Tank Model Kit', 'PrecioProducto': 315.96}, {'NombreProducto': 'Revell Germany Jaguar E-Type Model Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Revell Germany Flower Class Corvette Platinum Edition Model Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Big Eye Sitting Butch German Shepherd 9&quot; by Fiesta', 'PrecioProducto': 12.2}, {'NombreProducto': '&quot;ABC Products&quot; - Primitive Plane ~ Minature Balsa Wooden 3-D - Aircraft Kit (Nieuport 17 - German Fighter (1917) Biplane Model - Helps Kids Develop Coordination and Problem-Solving Skills).', 'PrecioProducto': nan}]"
582,harry,"[{'NombreProducto': ""HARRY POTTER 6 1/2&quot; Professor Snape Action Figure and the Sorcerer's Stone Wizard Collection"", 'PrecioProducto': 41.17}, {'NombreProducto': 'Corgi Harry Potter Knight Bus Die Cast Vehicle', 'PrecioProducto': nan}, {'NombreProducto': 'HARRY POTTER Snape Coat With Cravat (M)', 'PrecioProducto': nan}, {'NombreProducto': 'HARRY POTTER &quot;Horcrux Ring Prop Replica', 'PrecioProducto': 29.99}, {'NombreProducto': ' HARRY POTTER&rsquo;s Collector Wand Wall Display', 'PrecioProducto': nan}]"
583,fit,"[{'NombreProducto': 'Printed Summer Dress Outfit Teddy Bear Clothes Fit 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': ' Barbie &amp; Kelly Matchin&#39; Styles Fashion Avenue GINGHAM &amp; DENIM Outfits (1997)', 'PrecioProducto': nan}, {'NombreProducto': 'Yellow Rain Coat and Boots 8 Inch - 9116 Fits 8&quot; - 10&quot; bears, includes Build a Bear, The Bear Mill, and Stuff your own Animals.', 'PrecioProducto': nan}, {'NombreProducto': 'Liv Doll Night Out Outfit', 'PrecioProducto': nan}, {'NombreProducto': 'Doll Hangers fits 18 Inch Doll Clothes &amp; American Girl (Set of 3), Doll Clothing Hand Painted Wooden Doll Clothes Hangers', 'PrecioProducto': 9.95}]"
584,handmade,"[{'NombreProducto': 'Artterro Handmade Paper Bookmaking Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Handmade Wooden Art Intarsia TRICK SECRET Sleeping Kitten Kitty Cat Puzzle Trinket Box (4415)', 'PrecioProducto': nan}, {'NombreProducto': 'ShalinIndia Handmade Wooden Dice Game with Storage Box - Comes with Five Dice - Games and Gifts for Adults', 'PrecioProducto': 10.0}, {'NombreProducto': 'Cate and Levi 12&quot; Handmade Softy Dragon Hand Puppet (100% USA Polar Fleece)', 'PrecioProducto': 17.99}, {'NombreProducto': 'Neutron: Handmade &amp; Organic 3D Brain Teaser Wooden Puzzle for Adults from SiamMandalay with SM Gift Box(Pictured)', 'PrecioProducto': 15.99}]"
585,superman,"[{'NombreProducto': 'Superman Wallet', 'PrecioProducto': nan}, {'NombreProducto': 'Anagram International Superman Man of Steel Birthday Foil Balloon, Multicolor', 'PrecioProducto': 4.79}, {'NombreProducto': 'U.S. Toy DC Comics Silly Straw Cup with Gummy Candy (Net wt. 1.58oz) (Superman)', 'PrecioProducto': nan}, {'NombreProducto': 'Superman DC Takara Microman MA-37 Action Figure Superman (Cyborg)', 'PrecioProducto': 21.08}, {'NombreProducto': 'Oregon Scientific Sl32 Superman Laptop Advance', 'PrecioProducto': nan}]"
586,revell,"[{'NombreProducto': 'Revell Germany Jaguar E-Type Model Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Revell Acrylic Paint/Glue/Brush Set Plastic Model Kit (85-3836)', 'PrecioProducto': 3.8}, {'NombreProducto': 'Revell Germany Flower Class Corvette Platinum Edition Model Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Revell 2004 Chevy Corvette Z06 1/25 Scale Model Car Kit', 'PrecioProducto': nan}, {'NombreProducto': ""Revell/Monogram Motor Sports Royal '66 Pontiac GTO Kit"", 'PrecioProducto': 39.89}]"
